Time,Extension,Load,Tensile stress,Tensile strain,Strain 1,Displacement (Strain 1)
(sec),(mm),(N),(MPa),(mm/mm),(mm/mm),(mm)
97.30000,1.69138,8368.56291,394.93729,0.00340,0.00340,0.16992
97.35001,1.69216,8366.36797,394.83368,0.00341,0.00341,0.17057
97.40000,1.69300,8365.28391,394.78253,0.00341,0.00341,0.17044
97.45001,1.69384,8366.93868,394.86063,0.00342,0.00342,0.17124
97.50001,1.69473,8367.94078,394.90793,0.00343,0.00343,0.17129
97.55000,1.69557,8367.93780,394.90778,0.00344,0.00344,0.17198
97.60001,1.69641,8366.86492,394.85715,0.00345,0.00345,0.17275
97.65000,1.69730,8367.39689,394.88226,0.00346,0.00346,0.17288
97.70001,1.69814,8367.29184,394.87729,0.00347,0.00347,0.17348
97.75001,1.69898,8368.61953,394.93994,0.00347,0.00347,0.17366
97.80000,1.69976,8367.85212,394.90372,0.00349,0.00349,0.17443
97.85001,1.70053,8368.02423,394.91187,0.00349,0.00349,0.17472
97.90000,1.70137,8365.94850,394.81390,0.00350,0.00350,0.17512
97.95001,1.70215,8366.08410,394.82028,0.00351,0.00351,0.17557
98.00001,1.70292,8364.99780,394.76904,0.00352,0.00352,0.17585
98.05000,1.70376,8366.13402,394.82266,0.00353,0.00353,0.17654
98.10001,1.70466,8366.78818,394.85352,0.00354,0.00354,0.17701
98.15000,1.70556,8367.84914,394.90359,0.00354,0.00354,0.17724
98.20001,1.70633,8368.45934,394.93240,0.00356,0.00356,0.17804
98.25001,1.70717,8368.05552,394.91333,0.00356,0.00356,0.17824
98.30000,1.70813,8369.87048,394.99899,0.00358,0.00358,0.17897
98.35001,1.70896,8369.31542,394.97278,0.00359,0.00359,0.17946
98.40000,1.70980,8371.61168,395.08115,0.00360,0.00360,0.17989
98.45001,1.71058,8370.05675,395.00778,0.00361,0.00361,0.18042
98.50001,1.71135,8368.59569,394.93881,0.00362,0.00362,0.18083
98.55000,1.71219,8369.39737,394.97665,0.00362,0.00362,0.18109
98.60001,1.71297,8367.38721,394.88181,0.00364,0.00364,0.18208
98.65000,1.71375,8367.22180,394.87399,0.00364,0.00364,0.18193
98.70001,1.71464,8368.71639,394.94452,0.00366,0.00366,0.18282
98.75001,1.71554,8369.74904,394.99326,0.00366,0.00366,0.18319
98.80000,1.71644,8370.26313,395.01752,0.00367,0.00367,0.18333
98.85001,1.71727,8371.27417,395.06522,0.00369,0.00369,0.18461
98.90000,1.71811,8370.33689,395.02100,0.00369,0.00369,0.18428
98.95001,1.71901,8371.96335,395.09775,0.00370,0.00370,0.18505
99.00001,1.71978,8372.80378,395.13742,0.00372,0.00372,0.18576
99.05000,1.72056,8372.18985,395.10843,0.00371,0.00371,0.18570
99.10001,1.72140,8372.78143,395.13635,0.00373,0.00373,0.18660
99.15000,1.72224,8372.27777,395.11258,0.00373,0.00373,0.18665
99.20001,1.72301,8373.22250,395.15717,0.00375,0.00375,0.18742
99.25001,1.72385,8372.72331,395.13361,0.00376,0.00376,0.18820
99.30000,1.72463,8373.28881,395.16031,0.00376,0.00376,0.18797
99.35001,1.72552,8373.76937,395.18298,0.00379,0.00379,0.18951
99.40000,1.72630,8374.27527,395.20685,0.00378,0.00378,0.18907
99.45001,1.72714,8374.79979,395.23160,0.00378,0.00378,0.18902
99.50001,1.72798,8375.69907,395.27405,0.00383,0.00383,0.19131
99.55000,1.72887,8377.90444,395.37814,0.00381,0.00381,0.19039
99.60001,1.72977,8379.25971,395.44208,0.00382,0.00382,0.19100
99.65000,1.73061,8380.33110,395.49265,0.00383,0.00383,0.19160
99.70001,1.73138,8380.41306,395.49652,0.00384,0.00384,0.19218
99.75001,1.73222,8380.91522,395.52023,0.00385,0.00385,0.19256
99.80000,1.73300,8382.11551,395.57687,0.00386,0.00386,0.19293
99.85001,1.73378,8381.10596,395.52921,0.00387,0.00387,0.19330
99.90000,1.73455,8380.58814,395.50479,0.00388,0.00388,0.19384
99.95001,1.73545,8380.43615,395.49762,0.00387,0.00387,0.19364
100.00001,1.73635,8383.55720,395.64490,0.00389,0.00389,0.19474
100.05000,1.73724,8383.54230,395.64420,0.00390,0.00390,0.19500
100.10001,1.73808,8384.02882,395.66714,0.00391,0.00391,0.19531
100.15000,1.73892,8383.97816,395.66476,0.00392,0.00392,0.19623
100.20001,1.73987,8384.65095,395.69653,0.00391,0.00391,0.19558
100.25001,1.74071,8385.14939,395.72003,0.00394,0.00394,0.19716
100.30000,1.74149,8383.99827,395.66571,0.00395,0.00395,0.19728
100.35001,1.74227,8382.76148,395.60736,0.00395,0.00395,0.19734
100.40000,1.74310,8383.00586,395.61890,0.00396,0.00396,0.19780
100.45001,1.74388,8383.01107,395.61914,0.00398,0.00398,0.19920
100.50001,1.74466,8380.15750,395.48447,0.00397,0.00397,0.19835
100.55000,1.74549,8380.41976,395.49683,0.00399,0.00399,0.19944
100.60001,1.74639,8379.34464,395.44611,0.00400,0.00400,0.19990
100.65000,1.74723,8380.15601,395.48438,0.00402,0.00402,0.20078
100.70001,1.74807,8378.19353,395.39178,0.00401,0.00401,0.20059
100.75001,1.74890,8378.97286,395.42856,0.00402,0.00402,0.20119
100.80000,1.74980,8378.39171,395.40112,0.00404,0.00404,0.20183
100.85001,1.75064,8377.15492,395.34277,0.00404,0.00404,0.20216
100.90000,1.75141,8376.25414,395.30026,0.00405,0.00405,0.20269
100.95001,1.75219,8374.34083,395.20996,0.00406,0.00406,0.20287
101.00001,1.75303,8373.49445,395.17001,0.00408,0.00408,0.20381
101.05000,1.75386,8375.69833,395.27402,0.00408,0.00408,0.20387
101.10001,1.75464,8375.20063,395.25052,0.00409,0.00409,0.20470
101.15000,1.75536,8373.52946,395.17166,0.00410,0.00410,0.20481
101.20001,1.75626,8372.79260,395.13690,0.00412,0.00412,0.20588
101.25001,1.75715,8376.08427,395.29224,0.00411,0.00411,0.20549
101.30000,1.75805,8378.19949,395.39206,0.00413,0.00413,0.20656
101.35001,1.75889,8378.43791,395.40332,0.00414,0.00414,0.20720
101.40000,1.75978,8379.04736,395.43207,0.00415,0.00415,0.20731
101.45001,1.76068,8380.00029,395.47705,0.00416,0.00416,0.20806
101.50001,1.76146,8379.53389,395.45502,0.00417,0.00417,0.20842
101.55000,1.76224,8378.86930,395.42368,0.00417,0.00417,0.20862
101.60001,1.76307,8377.67646,395.36737,0.00418,0.00418,0.20923
101.65000,1.76397,8378.29784,395.39670,0.00419,0.00419,0.20961
101.70001,1.76475,8378.04303,395.38467,0.00420,0.00420,0.21001
101.75001,1.76546,8376.17069,395.29630,0.00421,0.00421,0.21053
101.80000,1.76630,8375.02778,395.24237,0.00422,0.00422,0.21076
101.85001,1.76720,8375.38689,395.25931,0.00423,0.00423,0.21139
101.90000,1.76803,8377.14300,395.34219,0.00424,0.00424,0.21182
101.95001,1.76887,8378.05942,395.38544,0.00425,0.00425,0.21243
102.00001,1.76977,8377.45294,395.35681,0.00425,0.00425,0.21234
102.05000,1.77067,8378.98999,395.42935,0.00428,0.00428,0.21397
102.10001,1.77150,8380.64775,395.50760,0.00428,0.00428,0.21395
102.15000,1.77222,8380.31843,395.49207,0.00428,0.00428,0.21399
102.20001,1.77306,8378.60554,395.41122,0.00430,0.00430,0.21510
102.25001,1.77383,8378.91027,395.42560,0.00430,0.00430,0.21516
102.30000,1.77467,8378.27623,395.39569,0.00431,0.00431,0.21538
102.35001,1.77539,8378.46845,395.40475,0.00433,0.00433,0.21631
102.40000,1.77623,8377.77182,395.37189,0.00433,0.00433,0.21633
102.45001,1.77712,8378.35819,395.39954,0.00434,0.00434,0.21710
102.50001,1.77808,8383.78370,395.65558,0.00434,0.00434,0.21721
102.55000,1.77892,8385.66199,395.74423,0.00436,0.00436,0.21801
102.60001,1.77975,8386.11051,395.76541,0.00437,0.00437,0.21847
102.65000,1.78059,8385.76853,395.74927,0.00437,0.00437,0.21852
102.70001,1.78149,8387.16999,395.81540,0.00439,0.00439,0.21934
102.75001,1.78227,8387.48589,395.83032,0.00440,0.00440,0.21985
102.80000,1.78304,8386.53669,395.78552,0.00440,0.00440,0.22018
102.85001,1.78388,8384.72024,395.69980,0.00441,0.00441,0.22058
102.90000,1.78472,8385.56662,395.73975,0.00442,0.00442,0.22108
102.95001,1.78555,8383.96847,395.66431,0.00443,0.00443,0.22145
103.00001,1.78633,8382.06559,395.57449,0.00444,0.00444,0.22180
103.05000,1.78717,8381.37493,395.54190,0.00444,0.00444,0.22207
103.10001,1.78806,8380.19922,395.48642,0.00445,0.00445,0.22263
103.15000,1.78890,8379.68215,395.46204,0.00446,0.00446,0.22289
103.20001,1.78974,8379.35135,395.44641,0.00447,0.00447,0.22360
103.25001,1.79064,8379.21649,395.44006,0.00448,0.00448,0.22379
103.30000,1.79153,8378.84620,395.42258,0.00449,0.00449,0.22433
103.35001,1.79237,8378.45728,395.40424,0.00449,0.00449,0.22459
103.40000,1.79315,8378.50124,395.40628,0.00450,0.00450,0.22480
103.45001,1.79392,8375.86820,395.28204,0.00451,0.00451,0.22534
103.50001,1.79476,8375.60520,395.26962,0.00452,0.00452,0.22606
103.55000,1.79560,8375.49865,395.26459,0.00452,0.00452,0.22607
103.60001,1.79632,8375.80189,395.27890,0.00454,0.00454,0.22679
103.65000,1.79709,8374.36616,395.21115,0.00453,0.00453,0.22668
103.70001,1.79799,8372.54524,395.12521,0.00455,0.00455,0.22755
103.75001,1.79889,8375.59551,395.26917,0.00456,0.00456,0.22784
103.80000,1.79972,8377.61015,395.36423,0.00457,0.00457,0.22843
103.85001,1.80050,8378.42450,395.40268,0.00458,0.00458,0.22877
103.90000,1.80134,8376.58420,395.31583,0.00458,0.00458,0.22923
103.95001,1.80223,8376.43445,395.30875,0.00460,0.00460,0.22979
104.00001,1.80307,8376.65126,395.31900,0.00460,0.00460,0.23024
104.05000,1.80385,8376.30704,395.30273,0.00461,0.00461,0.23038
104.10001,1.80469,8375.49865,395.26459,0.00462,0.00462,0.23108
104.15000,1.80558,8373.56746,395.17346,0.00463,0.00463,0.23144
104.20001,1.80636,8372.96173,395.14487,0.00464,0.00464,0.23193
104.25001,1.80708,8369.93828,395.00220,0.00465,0.00465,0.23239
104.30000,1.80797,8368.34013,394.92676,0.00465,0.00465,0.23267
104.35001,1.80887,8370.57531,395.03226,0.00466,0.00466,0.23306
104.40000,1.80977,8371.33303,395.06799,0.00467,0.00467,0.23361
104.45001,1.81055,8370.90984,395.04803,0.00468,0.00468,0.23409
104.50001,1.81138,8370.46355,395.02698,0.00469,0.00469,0.23454
104.55000,1.81234,8371.52079,395.07687,0.00470,0.00470,0.23519
104.60001,1.81318,8372.26883,395.11218,0.00471,0.00471,0.23567
104.65000,1.81395,8371.67650,395.08423,0.00472,0.00472,0.23587
104.70001,1.81473,8370.17223,395.01321,0.00473,0.00473,0.23629
104.75001,1.81557,8371.56698,395.07904,0.00473,0.00473,0.23651
104.80000,1.81640,8370.78542,395.04218,0.00475,0.00475,0.23736
104.85001,1.81712,8369.87048,394.99899,0.00475,0.00475,0.23758
104.90000,1.81790,8368.39005,394.92911,0.00476,0.00476,0.23815
104.95001,1.81880,8369.01888,394.95880,0.00477,0.00477,0.23830
105.00001,1.81969,8372.85519,395.13983,0.00477,0.00477,0.23869
105.05000,1.82047,8371.83073,395.09149,0.00479,0.00479,0.23929
105.10001,1.82131,8371.84787,395.09232,0.00479,0.00479,0.23971
105.15000,1.82220,8372.40294,395.11850,0.00480,0.00480,0.24013
105.20001,1.82310,8375.64394,395.27145,0.00481,0.00481,0.24045
105.25001,1.82394,8376.20795,395.29807,0.00482,0.00482,0.24077
105.30000,1.82472,8375.53665,395.26639,0.00482,0.00482,0.24121
105.35001,1.82555,8374.36914,395.21130,0.00483,0.00483,0.24150
105.40000,1.82639,8375.26768,395.25369,0.00484,0.00484,0.24189
105.45001,1.82717,8374.53306,395.21902,0.00485,0.00485,0.24247
105.50001,1.82794,8373.20834,395.15649,0.00486,0.00486,0.24275
105.55000,1.82872,8372.42082,395.11935,0.00486,0.00486,0.24319
105.60001,1.82962,8372.22189,395.10995,0.00487,0.00487,0.24363
105.65000,1.83052,8373.95117,395.19156,0.00488,0.00488,0.24394
105.70001,1.83135,8375.38987,395.25946,0.00489,0.00489,0.24463
105.75001,1.83225,8375.51728,395.26547,0.00490,0.00490,0.24494
105.80000,1.83321,8375.65288,395.27188,0.00491,0.00491,0.24551
105.85001,1.83410,8377.03496,395.33710,0.00492,0.00492,0.24584
105.90000,1.83482,8375.26768,395.25369,0.00493,0.00493,0.24640
105.95001,1.83560,8372.94683,395.14417,0.00494,0.00494,0.24682
106.00001,1.83637,8372.46329,395.12134,0.00495,0.00495,0.24735
106.05000,1.83721,8372.96918,395.14523,0.00495,0.00495,0.24766
106.10001,1.83799,8371.01862,395.05316,0.00496,0.00496,0.24809
106.15000,1.83877,8370.32795,395.02057,0.00497,0.00497,0.24841
106.20001,1.83966,8371.68619,395.08469,0.00498,0.00498,0.24889
106.25001,1.84062,8374.63811,395.22397,0.00499,0.00499,0.24938
106.30000,1.84146,8375.94867,395.28583,0.00499,0.00499,0.24975
106.35001,1.84223,8374.69846,395.22684,0.00501,0.00501,0.25036
106.40000,1.84313,8376.01349,395.28888,0.00501,0.00501,0.25056
106.45001,1.84397,8376.72129,395.32230,0.00502,0.00502,0.25093
106.50001,1.84480,8377.76139,395.37137,0.00503,0.00503,0.25167
106.55000,1.84558,8377.64293,395.36578,0.00504,0.00504,0.25206
106.60001,1.84642,8376.74364,395.32336,0.00505,0.00505,0.25251
106.65000,1.84726,8377.58407,395.36301,0.00506,0.00506,0.25296
106.70001,1.84803,8378.49379,395.40594,0.00507,0.00507,0.25348
106.75001,1.84875,8376.44041,395.30905,0.00508,0.00508,0.25407
106.80000,1.84959,8373.57342,395.17374,0.00509,0.00509,0.25431
106.85001,1.85048,8374.30730,395.20837,0.00510,0.00510,0.25477
106.90000,1.85138,8375.97176,395.28693,0.00510,0.00510,0.25525
106.95001,1.85222,8376.21540,395.29843,0.00511,0.00511,0.25562
107.00001,1.85312,8374.41683,395.21353,0.00513,0.00513,0.25632
107.05000,1.85401,8375.77730,395.27774,0.00513,0.00513,0.25670
107.10001,1.85485,8374.95402,395.23889,0.00515,0.00515,0.25726
107.15000,1.85563,8373.69636,395.17953,0.00515,0.00515,0.25753
107.20001,1.85640,8372.97365,395.14545,0.00516,0.00516,0.25821
107.25001,1.85724,8371.86947,395.09332,0.00517,0.00517,0.25858
107.30000,1.85808,8371.40903,395.07159,0.00518,0.00518,0.25911
107.35001,1.85886,8370.21321,395.01517,0.00519,0.00519,0.25942
107.40000,1.85957,8368.10470,394.91565,0.00520,0.00520,0.25984
107.45001,1.86047,8367.26353,394.87595,0.00521,0.00521,0.26043
107.50001,1.86137,8370.38830,395.02341,0.00521,0.00521,0.26074
107.55000,1.86220,8370.82863,395.04419,0.00522,0.00522,0.26115
107.60001,1.86310,8371.25480,395.06430,0.00524,0.00524,0.26186
107.65000,1.86394,8372.57206,395.12650,0.00524,0.00524,0.26222
107.70001,1.86483,8373.16066,395.15427,0.00525,0.00525,0.26257
107.75001,1.86567,8372.75907,395.13531,0.00527,0.00527,0.26328
107.80000,1.86645,8372.11832,395.10507,0.00527,0.00527,0.26358
107.85001,1.86723,8372.08852,395.10367,0.00528,0.00528,0.26385
107.90000,1.86806,8372.13397,395.10580,0.00529,0.00529,0.26433
107.95001,1.86884,8371.95665,395.09744,0.00530,0.00530,0.26483
108.00001,1.86956,8371.35091,395.06885,0.00530,0.00530,0.26512
108.05000,1.87039,8372.41039,395.11884,0.00531,0.00531,0.26548
108.10001,1.87129,8373.65016,395.17737,0.00532,0.00532,0.26617
108.15000,1.87219,8374.95700,395.23904,0.00533,0.00533,0.26648
108.20001,1.87303,8376.47915,395.31085,0.00534,0.00534,0.26723
108.25001,1.87392,8377.54607,395.36121,0.00535,0.00535,0.26735
108.30000,1.87476,8378.67260,395.41437,0.00536,0.00536,0.26797
108.35001,1.87560,8378.09816,395.38727,0.00537,0.00537,0.26833
108.40000,1.87643,8377.05433,395.33801,0.00538,0.00538,0.26896
108.45001,1.87721,8375.59029,395.26892,0.00538,0.00538,0.26920
108.50001,1.87805,8375.26992,395.25381,0.00540,0.00540,0.26977
108.55000,1.87888,8375.07173,395.24445,0.00540,0.00540,0.27007
108.60001,1.87966,8374.00109,395.19391,0.00542,0.00542,0.27089
108.65000,1.88044,8371.87171,395.09341,0.00542,0.00542,0.27111
108.70001,1.88134,8372.32396,395.11478,0.00543,0.00543,0.27164
108.75001,1.88217,8373.73286,395.18127,0.00544,0.00544,0.27221
108.80000,1.88301,8374.74093,395.22882,0.00546,0.00546,0.27287
108.85001,1.88385,8373.57193,395.17368,0.00547,0.00547,0.27330
108.90000,1.88468,8372.58622,395.12714,0.00547,0.00547,0.27367
108.95001,1.88558,8373.28434,395.16010,0.00549,0.00549,0.27429
109.00001,1.88648,8373.18301,395.15530,0.00550,0.00550,0.27475
109.05000,1.88732,8374.96594,395.23944,0.00550,0.00550,0.27500
109.10001,1.88815,8372.58101,395.12689,0.00552,0.00552,0.27577
109.15000,1.88893,8370.80851,395.04324,0.00553,0.00553,0.27646
109.20001,1.88971,8369.29381,394.97177,0.00554,0.00554,0.27676
109.25001,1.89042,8368.29320,394.92456,0.00554,0.00554,0.27702
109.30000,1.89120,8366.38436,394.83447,0.00556,0.00556,0.27778
109.35001,1.89210,8366.21150,394.82629,0.00556,0.00556,0.27821
109.40000,1.89300,8369.00473,394.95813,0.00557,0.00557,0.27869
109.45001,1.89389,8368.40421,394.92978,0.00558,0.00558,0.27924
109.50001,1.89473,8369.45847,394.97955,0.00560,0.00560,0.27991
109.55000,1.89563,8369.42270,394.97784,0.00561,0.00561,0.28029
109.60001,1.89646,8368.96896,394.95645,0.00561,0.00561,0.28061
109.65000,1.89730,8369.10903,394.96304,0.00562,0.00562,0.28123
109.70001,1.89808,8368.30214,394.92496,0.00563,0.00563,0.28169
109.75001,1.89885,8367.71652,394.89734,0.00564,0.00564,0.28216
109.80000,1.89969,8366.16158,394.82394,0.00565,0.00565,0.28257
109.85001,1.90047,8364.92032,394.76538,0.00566,0.00566,0.28285
109.90000,1.90125,8364.24008,394.73328,0.00567,0.00567,0.28339
109.95001,1.90214,8364.08883,394.72614,0.00568,0.00568,0.28404
110.00001,1.90310,8367.96537,394.90909,0.00569,0.00569,0.28462
110.05000,1.90394,8368.34237,394.92688,0.00570,0.00570,0.28492
110.10001,1.90477,8368.51671,394.93509,0.00571,0.00571,0.28547
110.15000,1.90567,8367.80965,394.90173,0.00571,0.00571,0.28569
110.20001,1.90657,8367.87745,394.90494,0.00573,0.00573,0.28652
110.25001,1.90740,8368.09278,394.91510,0.00574,0.00574,0.28682
110.30000,1.90818,8367.99741,394.91058,0.00575,0.00575,0.28733
110.35001,1.90896,8366.05132,394.81876,0.00575,0.00575,0.28763
110.40000,1.90974,8364.08362,394.72589,0.00576,0.00576,0.28813
110.45001,1.91051,8363.10163,394.67953,0.00577,0.00577,0.28856
110.50001,1.91129,8362.70526,394.66083,0.00578,0.00578,0.28898
110.55000,1.91213,8362.10325,394.63242,0.00579,0.00579,0.28939
110.60001,1.91302,8363.83551,394.71417,0.00580,0.00580,0.28982
110.65000,1.91386,8365.77713,394.80582,0.00580,0.00580,0.29021
110.70001,1.91470,8366.20852,394.82617,0.00581,0.00581,0.29061
110.75001,1.91554,8367.18678,394.87234,0.00582,0.00582,0.29097
110.80000,1.91637,8366.45886,394.83798,0.00583,0.00583,0.29163
110.85001,1.91727,8367.98623,394.91006,0.00584,0.00584,0.29197
110.90000,1.91811,8368.18069,394.91925,0.00585,0.00585,0.29261
110.95001,1.91888,8367.77762,394.90021,0.00586,0.00586,0.29278
111.00001,1.91972,8367.79997,394.90128,0.00587,0.00587,0.29337
111.05000,1.92050,8367.28364,394.87689,0.00587,0.00587,0.29372
111.10001,1.92128,8365.04176,394.77112,0.00588,0.00588,0.29415
111.15000,1.92211,8365.20046,394.77859,0.00590,0.00590,0.29476
111.20001,1.92295,8364.46956,394.74411,0.00590,0.00590,0.29505
111.25001,1.92385,8366.56243,394.84286,0.00591,0.00591,0.29549
111.30000,1.92468,8367.94302,394.90802,0.00592,0.00592,0.29593
111.35001,1.92552,8367.30078,394.87772,0.00592,0.00592,0.29621
111.40000,1.92636,8367.54441,394.88922,0.00594,0.00594,0.29682
111.45001,1.92725,8367.81710,394.90207,0.00595,0.00595,0.29732
111.50001,1.92815,8369.19323,394.96701,0.00595,0.00595,0.29764
111.55000,1.92899,8368.68957,394.94327,0.00597,0.00597,0.29830
111.60001,1.92977,8366.23758,394.82755,0.00598,0.00598,0.29877
111.65000,1.93054,8365.36735,394.78647,0.00598,0.00598,0.29909
111.70001,1.93132,8364.98961,394.76865,0.00599,0.00599,0.29955
111.75001,1.93216,8363.48534,394.69766,0.00599,0.00599,0.29973
111.80000,1.93293,8362.16658,394.63541,0.00601,0.00601,0.30040
111.85001,1.93383,8363.25958,394.68701,0.00602,0.00602,0.30078
111.90000,1.93473,8364.79962,394.75967,0.00603,0.00603,0.30125
111.95001,1.93557,8365.39865,394.78793,0.00604,0.00604,0.30186
112.00001,1.93640,8363.78112,394.71161,0.00605,0.00605,0.30242
112.05000,1.93730,8364.66774,394.75345,0.00605,0.00605,0.30273
112.10001,1.93814,8364.86518,394.76276,0.00606,0.00606,0.30325
112.15000,1.93897,8365.28242,394.78247,0.00607,0.00607,0.30366
112.20001,1.93969,8364.42932,394.74219,0.00608,0.00608,0.30422
112.25001,1.94053,8363.33111,394.69037,0.00609,0.00609,0.30455
112.30000,1.94136,8362.82894,394.66669,0.00610,0.00610,0.30513
112.35001,1.94214,8362.09059,394.63184,0.00611,0.00611,0.30552
112.40000,1.94298,8361.23228,394.59131,0.00613,0.00613,0.30626
112.45001,1.94376,8360.13556,394.53955,0.00613,0.00613,0.30662
112.50001,1.94465,8362.20309,394.63715,0.00614,0.00614,0.30717
112.55000,1.94549,8362.36402,394.64474,0.00615,0.00615,0.30747
112.60001,1.94633,8360.51852,394.55765,0.00616,0.00616,0.30785
112.65001,1.94716,8358.74751,394.47406,0.00617,0.00617,0.30840
112.70001,1.94806,8358.99636,394.48581,0.00618,0.00618,0.30892
112.75001,1.94896,8359.14016,394.49258,0.00619,0.00619,0.30944
112.80000,1.94980,8358.18350,394.44745,0.00620,0.00620,0.31007
112.85001,1.95057,8355.32844,394.31271,0.00621,0.00621,0.31051
112.90001,1.95141,8353.49634,394.22623,0.00622,0.00622,0.31083
112.95001,1.95219,8352.06956,394.15891,0.00623,0.00623,0.31157
113.00001,1.95296,8350.89982,394.10370,0.00625,0.00625,0.31231
113.05000,1.95374,8348.82706,394.00589,0.00625,0.00625,0.31231
113.10001,1.95464,8347.40177,393.93863,0.00626,0.00626,0.31280
113.15001,1.95553,8348.86953,394.00787,0.00627,0.00627,0.31346
113.20001,1.95637,8349.48346,394.03687,0.00629,0.00629,0.31426
113.25001,1.95727,8351.14419,394.11523,0.00629,0.00629,0.31460
113.30000,1.95811,8350.78806,394.09842,0.00630,0.00630,0.31493
113.35001,1.95900,8351.12184,394.11417,0.00631,0.00631,0.31543
113.40001,1.95984,8351.81773,394.14703,0.00632,0.00632,0.31604
113.45001,1.96062,8350.72771,394.09558,0.00633,0.00633,0.31635
113.50001,1.96139,8351.19039,394.11740,0.00634,0.00634,0.31698
113.55000,1.96223,8350.12272,394.06702,0.00635,0.00635,0.31740
113.60001,1.96301,8350.26801,394.07388,0.00636,0.00636,0.31781
113.65001,1.96379,8349.33445,394.02982,0.00636,0.00636,0.31811
113.70001,1.96462,8349.41790,394.03375,0.00637,0.00637,0.31868
113.75001,1.96546,8349.02525,394.01523,0.00638,0.00638,0.31910
113.80000,1.96636,8351.11588,394.11389,0.00639,0.00639,0.31962
113.85001,1.96719,8351.12408,394.11429,0.00640,0.00640,0.32007
113.90001,1.96803,8352.05019,394.15799,0.00641,0.00641,0.32064
113.95001,1.96893,8351.99282,394.15527,0.00643,0.00643,0.32131
114.00001,1.96976,8353.43078,394.22314,0.00643,0.00643,0.32155
114.05000,1.97054,8352.63878,394.18576,0.00644,0.00644,0.32213
114.10001,1.97132,8351.13078,394.11459,0.00645,0.00645,0.32247
114.15001,1.97222,8349.16234,394.02170,0.00646,0.00646,0.32315
114.20001,1.97305,8349.65929,394.04517,0.00647,0.00647,0.32347
114.25001,1.97383,8349.39629,394.03275,0.00648,0.00648,0.32407
114.30000,1.97461,8347.88978,393.96164,0.00649,0.00649,0.32468
114.35001,1.97544,8346.13442,393.87881,0.00650,0.00650,0.32524
114.40001,1.97634,8347.11865,393.92526,0.00651,0.00651,0.32540
114.45001,1.97724,8348.07754,393.97052,0.00652,0.00652,0.32583
114.50001,1.97808,8348.42473,393.98691,0.00653,0.00653,0.32649
114.55000,1.97897,8348.95745,394.01202,0.00654,0.00654,0.32701
114.60001,1.97981,8348.74511,394.00201,0.00655,0.00655,0.32764
114.65001,1.98065,8348.95894,394.01212,0.00656,0.00656,0.32793
114.70001,1.98142,8348.62292,393.99625,0.00657,0.00657,0.32846
114.75001,1.98220,8347.02775,393.92096,0.00658,0.00658,0.32900
114.80000,1.98310,8346.78933,393.90973,0.00659,0.00659,0.32926
114.85001,1.98387,8347.02551,393.92087,0.00660,0.00660,0.32988
114.90001,1.98465,8346.33112,393.88809,0.00661,0.00661,0.33031
114.95001,1.98543,8343.51033,393.75497,0.00661,0.00661,0.33062
115.00001,1.98627,8344.82610,393.81708,0.00662,0.00662,0.33093
115.05000,1.98716,8347.98366,393.96609,0.00664,0.00664,0.33179
115.10001,1.98800,8348.32489,393.98218,0.00664,0.00664,0.33221
115.15001,1.98884,8348.34203,393.98300,0.00665,0.00665,0.33243
115.20001,1.98973,8348.03283,393.96841,0.00666,0.00666,0.33319
115.25001,1.99063,8349.87983,394.05557,0.00666,0.00666,0.33318
115.30000,1.99141,8350.49897,394.08478,0.00668,0.00668,0.33418
115.35001,1.99219,8350.50270,394.08496,0.00669,0.00669,0.33426
115.40001,1.99302,8349.13626,394.02048,0.00670,0.00670,0.33484
115.45001,1.99386,8349.06846,394.01727,0.00671,0.00671,0.33553
115.50001,1.99464,8348.31074,393.98151,0.00671,0.00671,0.33542
115.55000,1.99541,8348.37481,393.98453,0.00672,0.00672,0.33593
115.60001,1.99631,8346.11058,393.87769,0.00673,0.00673,0.33667
115.65001,1.99721,8348.35693,393.98370,0.00673,0.00673,0.33665
115.70001,1.99816,8350.10260,394.06607,0.00676,0.00676,0.33777
115.75001,1.99894,8350.62340,394.09067,0.00675,0.00675,0.33775
115.80000,1.99978,8350.42000,394.08105,0.00676,0.00676,0.33809
115.85001,2.00068,8350.54368,394.08688,0.00678,0.00678,0.33892
115.90001,2.00145,8351.29619,394.12241,0.00678,0.00678,0.33915
115.95001,2.00223,8351.36026,394.12543,0.00680,0.00680,0.33993
116.00001,2.00301,8350.96315,394.10669,0.00680,0.00680,0.34018
116.05000,2.00390,8351.52790,394.13333,0.00682,0.00682,0.34082
116.10001,2.00474,8353.80256,394.24069,0.00682,0.00682,0.34115
116.15001,2.00552,8353.62971,394.23254,0.00683,0.00683,0.34151
116.20001,2.00630,8353.31827,394.21783,0.00684,0.00684,0.34197
116.25001,2.00713,8354.62585,394.27954,0.00684,0.00684,0.34218
116.30000,2.00803,8358.95091,394.48364,0.00686,0.00686,0.34275
116.35001,2.00887,8359.46277,394.50781,0.00687,0.00687,0.34344
116.40001,2.00970,8359.90533,394.52869,0.00688,0.00688,0.34380
116.45001,2.01054,8361.84174,394.62009,0.00689,0.00689,0.34441
116.50001,2.01144,8364.55971,394.74835,0.00690,0.00690,0.34480
116.55000,2.01228,8366.74497,394.85147,0.00690,0.00690,0.34524
