Time,Extension,Load,Tensile stress,Tensile strain,Strain 1,Displacement (Strain 1)
(sec),(mm),(N),(MPa),(mm/mm),(mm/mm),(mm)
118.05000,2.03452,8116.39875,383.03690,0.01426,0.01426,0.71311
118.10001,2.03541,8117.85161,383.10547,0.01427,0.01427,0.71360
118.15001,2.03625,8118.64734,383.14301,0.01429,0.01429,0.71467
118.20001,2.03703,8118.53558,383.13776,0.01430,0.01430,0.71521
118.25001,2.03781,8116.94637,383.06274,0.01433,0.01433,0.71638
118.30000,2.03864,8116.49188,383.04129,0.01434,0.01434,0.71722
118.35001,2.03948,8116.51051,383.04218,0.01435,0.01435,0.71765
118.40001,2.04020,8115.22603,382.98157,0.01437,0.01437,0.71857
118.45001,2.04103,8113.95869,382.92175,0.01438,0.01438,0.71919
118.50001,2.04187,8112.75318,382.86487,0.01440,0.01440,0.72016
118.55000,2.04277,8114.58603,382.95135,0.01442,0.01442,0.72100
118.60001,2.04366,8113.66439,382.90787,0.01444,0.01444,0.72193
118.65001,2.04450,8112.09381,382.83374,0.01446,0.01446,0.72290
118.70001,2.04546,8111.24966,382.79391,0.01447,0.01447,0.72354
118.75001,2.04636,8111.38451,382.80026,0.01449,0.01449,0.72462
118.80000,2.04713,8110.34366,382.75116,0.01451,0.01451,0.72556
118.85001,2.04785,8108.07720,382.64420,0.01453,0.01453,0.72635
118.90001,2.04869,8104.28262,382.46512,0.01454,0.01454,0.72723
118.95001,2.04946,8104.80639,382.48984,0.01456,0.01456,0.72811
119.00001,2.05024,8103.33788,382.42053,0.01457,0.01457,0.72869
119.05000,2.05102,8103.57556,382.43173,0.01459,0.01459,0.72925
119.10001,2.05186,8102.54365,382.38303,0.01461,0.01461,0.73028
119.15001,2.05281,8107.35226,382.60999,0.01462,0.01462,0.73106
119.20001,2.05365,8109.60606,382.71634,0.01463,0.01463,0.73174
119.25001,2.05449,8109.87428,382.72900,0.01465,0.01465,0.73271
119.30000,2.05532,8110.70725,382.76831,0.01467,0.01467,0.73359
119.35001,2.05622,8110.20210,382.74448,0.01469,0.01469,0.73429
119.40001,2.05706,8110.77058,382.77130,0.01471,0.01471,0.73537
119.45001,2.05783,8109.78934,382.72498,0.01472,0.01472,0.73604
119.50001,2.05867,8109.47791,382.71030,0.01474,0.01474,0.73696
119.55000,2.05957,8109.42352,382.70773,0.01475,0.01475,0.73757
119.60001,2.06035,8107.34257,382.60953,0.01477,0.01477,0.73855
119.65001,2.06112,8104.58362,382.47931,0.01479,0.01479,0.73931
119.70001,2.06190,8102.81709,382.39594,0.01480,0.01480,0.74022
119.75001,2.06280,8103.49882,382.42813,0.01482,0.01482,0.74083
119.80000,2.06369,8105.27205,382.51181,0.01484,0.01484,0.74209
119.85001,2.06453,8105.00532,382.49921,0.01485,0.01485,0.74252
119.90001,2.06537,8105.53432,382.52417,0.01487,0.01487,0.74368
119.95001,2.06626,8105.31825,382.51398,0.01488,0.01488,0.74422
120.00001,2.06710,8107.45731,382.61493,0.01490,0.01490,0.74509
120.05000,2.06788,8107.08106,382.59717,0.01492,0.01492,0.74598
120.10001,2.06872,8104.78255,382.48871,0.01494,0.01494,0.74688
120.15001,2.06949,8105.25343,382.51093,0.01495,0.01495,0.74763
120.20001,2.07039,8104.95317,382.49677,0.01497,0.01497,0.74848
120.25001,2.07117,8105.42032,382.51880,0.01499,0.01499,0.74941
120.30000,2.07195,8105.39946,382.51782,0.01500,0.01500,0.75004
120.35001,2.07278,8104.22450,382.46237,0.01502,0.01502,0.75098
120.40001,2.07362,8106.47681,382.56866,0.01503,0.01503,0.75170
120.45001,2.07452,8106.81507,382.58463,0.01505,0.01505,0.75245
120.50001,2.07529,8107.09894,382.59802,0.01507,0.01507,0.75357
120.55000,2.07619,8107.20101,382.60284,0.01508,0.01508,0.75404
120.60001,2.07703,8107.43868,382.61404,0.01510,0.01510,0.75521
120.65001,2.07786,8108.76489,382.67664,0.01512,0.01512,0.75592
120.70001,2.07870,8109.01299,382.68835,0.01514,0.01514,0.75680
120.75001,2.07954,8109.38776,382.70602,0.01515,0.01515,0.75748
120.80000,2.08038,8109.47791,382.71030,0.01517,0.01517,0.75852
120.85001,2.08115,8109.56582,382.71445,0.01518,0.01518,0.75885
120.90001,2.08187,8108.30817,382.65509,0.01520,0.01520,0.76010
120.95001,2.08271,8106.29725,382.56018,0.01521,0.01521,0.76066
121.00001,2.08360,8107.38951,382.61172,0.01523,0.01523,0.76135
121.05000,2.08450,8108.95041,382.68539,0.01524,0.01524,0.76206
121.10001,2.08534,8111.59387,382.81015,0.01527,0.01527,0.76338
121.15001,2.08617,8112.02452,382.83047,0.01528,0.01528,0.76385
121.20001,2.08707,8113.80818,382.91464,0.01529,0.01529,0.76445
121.25001,2.08791,8115.54193,382.99646,0.01531,0.01531,0.76544
121.30000,2.08875,8115.13513,382.97726,0.01532,0.01532,0.76615
121.35001,2.08952,8115.78557,383.00797,0.01533,0.01533,0.76658
121.40001,2.09036,8115.41378,382.99042,0.01535,0.01535,0.76744
121.45001,2.09120,8116.65803,383.04913,0.01536,0.01536,0.76818
121.50001,2.09197,8117.60798,383.09396,0.01538,0.01538,0.76924
121.55000,2.09275,8117.38819,383.08359,0.01540,0.01540,0.76983
121.60001,2.09365,8117.11699,383.07080,0.01541,0.01541,0.77064
121.65001,2.09449,8119.82602,383.19864,0.01543,0.01543,0.77128
121.70001,2.09532,8121.40405,383.27313,0.01544,0.01544,0.77220
121.75001,2.09616,8121.42640,383.27417,0.01546,0.01546,0.77301
121.80000,2.09700,8121.77956,383.29083,0.01547,0.01547,0.77366
121.85001,2.09789,8121.53444,383.27927,0.01549,0.01549,0.77428
121.90001,2.09879,8124.13916,383.40219,0.01551,0.01551,0.77537
121.95001,2.09957,8124.01995,383.39658,0.01552,0.01552,0.77624
122.00001,2.10040,8124.26135,383.40796,0.01554,0.01554,0.77709
122.05000,2.10124,8123.91341,383.39154,0.01556,0.01556,0.77808
122.10001,2.10196,8121.80266,383.29193,0.01557,0.01557,0.77854
122.15001,2.10274,8119.64720,383.19022,0.01559,0.01559,0.77938
122.20001,2.10351,8116.77873,383.05484,0.01560,0.01560,0.78024
122.25001,2.10435,8116.58725,383.04581,0.01562,0.01562,0.78096
122.30000,2.10525,8118.01553,383.11319,0.01563,0.01563,0.78174
122.35001,2.10614,8119.33130,383.17529,0.01566,0.01566,0.78293
122.40001,2.10698,8120.96596,383.25244,0.01567,0.01567,0.78338
122.45001,2.10788,8120.76181,383.24280,0.01569,0.01569,0.78474
122.50001,2.10872,8121.07399,383.25754,0.01570,0.01570,0.78497
122.55000,2.10961,8121.36829,383.27142,0.01573,0.01573,0.78649
122.60001,2.11039,8119.41177,383.17911,0.01573,0.01573,0.78662
122.65001,2.11117,8119.24189,383.17108,0.01577,0.01577,0.78849
122.70001,2.11194,8117.83671,383.10477,0.01577,0.01577,0.78857
122.75001,2.11278,8115.73714,383.00568,0.01580,0.01580,0.78978
122.80000,2.11356,8114.42211,382.94363,0.01581,0.01581,0.79063
122.85001,2.11440,8114.36698,382.94101,0.01582,0.01582,0.79110
122.90001,2.11529,8115.14035,382.97751,0.01585,0.01585,0.79271
122.95001,2.11619,8118.34484,383.12875,0.01584,0.01584,0.79216
123.00001,2.11703,8117.69143,383.09790,0.01589,0.01589,0.79435
123.05000,2.11792,8117.90749,383.10809,0.01588,0.01588,0.79396
123.10001,2.11882,8117.97753,383.11142,0.01592,0.01592,0.79624
123.15001,2.11966,8119.29703,383.17368,0.01591,0.01591,0.79544
123.20001,2.12049,8120.22984,383.21771,0.01595,0.01595,0.79769
123.25001,2.12127,8118.78890,383.14969,0.01594,0.01594,0.79724
123.30000,2.12205,8118.00882,383.11288,0.01598,0.01598,0.79904
123.35001,2.12283,8116.42036,383.03793,0.01598,0.01598,0.79879
123.40001,2.12360,8115.75726,383.00662,0.01602,0.01602,0.80113
123.45001,2.12438,8114.61285,382.95261,0.01601,0.01601,0.80044
123.50001,2.12528,8114.83264,382.96298,0.01605,0.01605,0.80243
123.55000,2.12611,8116.53510,383.04333,0.01604,0.01604,0.80219
123.60001,2.12695,8117.79052,383.10257,0.01607,0.01607,0.80365
123.65001,2.12779,8118.34857,383.12891,0.01608,0.01608,0.80413
123.70001,2.12863,8118.86936,383.15350,0.01611,0.01611,0.80534
123.75001,2.12952,8119.27617,383.17270,0.01611,0.01611,0.80548
123.80000,2.13042,8120.86612,383.24774,0.01614,0.01614,0.80692
123.85001,2.13120,8120.41685,383.22653,0.01614,0.01614,0.80711
123.90001,2.13197,8120.37960,383.22476,0.01617,0.01617,0.80851
123.95001,2.13281,8119.98025,383.20593,0.01618,0.01618,0.80876
124.00001,2.13359,8118.46554,383.13443,0.01620,0.01620,0.80981
124.05000,2.13437,8117.35168,383.08188,0.01621,0.01621,0.81048
124.10001,2.13520,8116.12234,383.02386,0.01623,0.01623,0.81133
124.15001,2.13610,8117.42172,383.08517,0.01624,0.01624,0.81221
124.20001,2.13700,8118.10493,383.11743,0.01626,0.01626,0.81279
124.25001,2.13777,8118.79337,383.14990,0.01628,0.01628,0.81424
124.30000,2.13861,8117.94251,383.10977,0.01628,0.01628,0.81416
124.35001,2.13951,8117.52230,383.08994,0.01632,0.01632,0.81587
124.40001,2.14046,8120.14863,383.21387,0.01631,0.01631,0.81559
124.45001,2.14130,8120.79757,383.24451,0.01635,0.01635,0.81749
124.50001,2.14208,8119.96683,383.20529,0.01634,0.01634,0.81710
124.55000,2.14286,8118.99677,383.15952,0.01638,0.01638,0.81895
124.60001,2.14369,8118.87234,383.15363,0.01637,0.01637,0.81862
124.65001,2.14447,8118.24724,383.12415,0.01641,0.01641,0.82073
124.70001,2.14525,8116.82343,383.05695,0.01641,0.01641,0.82030
124.75001,2.14614,8117.94996,383.11011,0.01645,0.01645,0.82228
124.80000,2.14698,8119.87892,383.20114,0.01644,0.01644,0.82219
124.85001,2.14788,8120.03985,383.20874,0.01647,0.01647,0.82339
124.90001,2.14866,8119.08841,383.16385,0.01648,0.01648,0.82416
124.95001,2.14955,8118.34484,383.12875,0.01650,0.01650,0.82494
125.00001,2.15039,8118.15858,383.11996,0.01652,0.01652,0.82606
125.05000,2.15123,8119.66285,383.19095,0.01652,0.01652,0.82622
125.10001,2.15200,8117.83299,383.10458,0.01655,0.01655,0.82747
125.15001,2.15278,8116.93296,383.06210,0.01655,0.01655,0.82770
125.20001,2.15362,8117.38446,383.08344,0.01659,0.01659,0.82935
125.25001,2.15445,8117.97976,383.11151,0.01658,0.01658,0.82925
125.30000,2.15529,8119.05935,383.16248,0.01662,0.01662,0.83096
125.35001,2.15607,8117.07824,383.06897,0.01662,0.01662,0.83093
125.40001,2.15697,8117.16244,383.07294,0.01665,0.01665,0.83255
125.45001,2.15780,8117.66833,383.09683,0.01665,0.01665,0.83264
125.50001,2.15858,8118.04906,383.11478,0.01668,0.01668,0.83397
125.55000,2.15948,8116.89720,383.06042,0.01668,0.01668,0.83405
125.60001,2.16037,8117.50069,383.08890,0.01671,0.01671,0.83573
125.65001,2.16127,8117.56998,383.09216,0.01672,0.01672,0.83578
125.70001,2.16211,8118.63765,383.14258,0.01674,0.01674,0.83719
125.75001,2.16288,8118.43574,383.13303,0.01675,0.01675,0.83766
125.80000,2.16372,8118.16156,383.12009,0.01677,0.01677,0.83865
125.85001,2.16450,8116.82940,383.05722,0.01679,0.01679,0.83935
125.90001,2.16528,8116.97468,383.06409,0.01681,0.01681,0.84028
125.95001,2.16611,8116.05453,383.02066,0.01681,0.01681,0.84061
126.00001,2.16695,8114.76856,382.95996,0.01683,0.01683,0.84166
126.05000,2.16785,8117.67802,383.09729,0.01684,0.01684,0.84208
126.10001,2.16868,8119.23370,383.17068,0.01687,0.01687,0.84342
126.15001,2.16952,8118.92152,383.15594,0.01689,0.01689,0.84425
126.20001,2.17042,8120.88102,383.24844,0.01690,0.01690,0.84499
126.25001,2.17131,8119.92884,383.20349,0.01691,0.01691,0.84550
126.30000,2.17215,8120.44293,383.22775,0.01692,0.01692,0.84622
126.35001,2.17293,8120.28050,383.22009,0.01695,0.01695,0.84746
126.40001,2.17371,8118.32920,383.12802,0.01696,0.01696,0.84801
126.45001,2.17454,8117.42619,383.08539,0.01698,0.01698,0.84897
126.50001,2.17532,8118.69800,383.14542,0.01699,0.01699,0.84971
126.55000,2.17610,8116.62599,383.04764,0.01701,0.01701,0.85058
126.60001,2.17688,8114.61285,382.95261,0.01703,0.01703,0.85128
126.65001,2.17777,8116.13947,383.02466,0.01705,0.01705,0.85245
126.70001,2.17861,8118.06694,383.11563,0.01706,0.01706,0.85276
126.75001,2.17945,8119.16292,383.16736,0.01708,0.01708,0.85379
126.80000,2.18034,8120.40418,383.22592,0.01710,0.01710,0.85512
126.85001,2.18118,8121.99265,383.30090,0.01710,0.01710,0.85511
126.90001,2.18208,8124.33288,383.41135,0.01715,0.01715,0.85728
126.95001,2.18285,8124.09446,383.40009,0.01713,0.01713,0.85657
127.00001,2.18363,8123.19815,383.35779,0.01718,0.01718,0.85918
127.05000,2.18447,8123.97525,383.39447,0.01715,0.01715,0.85770
127.10001,2.18537,8123.18102,383.35696,0.01722,0.01722,0.86087
127.15001,2.18614,8123.63625,383.37845,0.01720,0.01720,0.85982
127.20001,2.18686,8121.97700,383.30017,0.01723,0.01723,0.86158
127.25001,2.18776,8121.50091,383.27768,0.01723,0.01723,0.86159
127.30000,2.18865,8123.05063,383.35083,0.01727,0.01727,0.86336
127.35001,2.18949,8126.03235,383.49155,0.01725,0.01725,0.86260
127.40001,2.19033,8126.84074,383.52969,0.01730,0.01730,0.86519
127.45001,2.19123,8128.66166,383.61563,0.01729,0.01729,0.86462
127.50001,2.19212,8129.92901,383.67545,0.01733,0.01733,0.86652
127.55000,2.19296,8132.08595,383.77722,0.01733,0.01733,0.86661
127.60001,2.19374,8130.77018,383.71512,0.01735,0.01735,0.86746
127.65001,2.19451,8129.34935,383.64807,0.01738,0.01738,0.86921
127.70001,2.19535,8130.16742,383.68668,0.01737,0.01737,0.86848
127.75001,2.19619,8130.03778,383.68057,0.01742,0.01742,0.87076
127.80000,2.19690,8130.25609,383.69086,0.01741,0.01741,0.87037
127.85001,2.19768,8128.42995,383.60468,0.01744,0.01744,0.87220
127.90001,2.19858,8129.79713,383.66922,0.01743,0.01743,0.87149
127.95001,2.19948,8131.28948,383.73965,0.01747,0.01747,0.87343
128.00000,2.20031,8132.96735,383.81882,0.01747,0.01747,0.87343
128.05000,2.20115,8133.71986,383.85434,0.01749,0.01749,0.87464
128.10001,2.20205,8134.29505,383.88147,0.01750,0.01750,0.87492
128.15001,2.20294,8136.82601,384.00092,0.01753,0.01753,0.87674
128.20002,2.20372,8137.36469,384.02634,0.01752,0.01752,0.87625
128.25000,2.20450,8135.70544,383.94803,0.01757,0.01757,0.87846
128.30000,2.20534,8135.36569,383.93201,0.01756,0.01756,0.87795
128.35001,2.20617,8134.77337,383.90405,0.01759,0.01759,0.87955
128.40001,2.20689,8135.33068,383.93036,0.01760,0.01760,0.87976
128.45002,2.20767,8135.44095,383.93555,0.01762,0.01762,0.88080
128.50000,2.20856,8134.52005,383.89209,0.01763,0.01763,0.88153
128.55000,2.20952,8137.22014,384.01953,0.01764,0.01764,0.88193
128.60001,2.21042,8139.00903,384.10394,0.01766,0.01766,0.88283
128.65001,2.21125,8138.39585,384.07501,0.01768,0.01768,0.88382
128.70002,2.21209,8138.51953,384.08084,0.01769,0.01769,0.88438
128.75000,2.21293,8139.46053,384.12524,0.01770,0.01770,0.88520
128.80000,2.21377,8140.00741,384.15106,0.01772,0.01772,0.88590
128.85001,2.21454,8138.61489,384.08536,0.01774,0.01774,0.88695
128.90001,2.21532,8136.69786,383.99487,0.01775,0.01775,0.88726
128.95002,2.21622,8135.53706,383.94009,0.01777,0.01777,0.88838
129.00000,2.21705,8136.13385,383.96826,0.01777,0.01777,0.88870
129.05000,2.21783,8135.56835,383.94156,0.01780,0.01780,0.89015
129.10001,2.21861,8133.70869,383.85382,0.01780,0.01780,0.89001
129.15001,2.21945,8131.87435,383.76724,0.01784,0.01784,0.89212
129.20002,2.22034,8133.65504,383.85129,0.01784,0.01784,0.89180
129.25000,2.22112,8133.41066,383.83975,0.01787,0.01787,0.89358
129.30000,2.22196,8132.64549,383.80362,0.01787,0.01787,0.89345
129.35001,2.22279,8132.79599,383.81073,0.01790,0.01790,0.89480
129.40001,2.22375,8131.93619,383.77017,0.01791,0.01791,0.89526
129.45002,2.22459,8133.59395,383.84839,0.01793,0.01793,0.89633
129.50000,2.22536,8132.53373,383.79837,0.01795,0.01795,0.89731
129.55000,2.22620,8132.67156,383.80487,0.01795,0.01795,0.89769
129.60001,2.22704,8131.17772,383.73438,0.01799,0.01799,0.89926
129.65001,2.22782,8131.55398,383.75214,0.01797,0.01797,0.89849
129.70002,2.22859,8130.19499,383.68799,0.01803,0.01803,0.90150
129.75000,2.22943,8128.35097,383.60095,0.01801,0.01801,0.90030
129.80000,2.23033,8130.07876,383.68250,0.01806,0.01806,0.90288
129.85001,2.23122,8131.17623,383.73428,0.01803,0.01803,0.90169
129.90001,2.23200,8131.76855,383.76224,0.01809,0.01809,0.90467
129.95002,2.23284,8131.74620,383.76120,0.01808,0.01808,0.90379
130.00000,2.23374,8130.02884,383.68015,0.01811,0.01811,0.90566
130.05000,2.23463,8131.89670,383.76831,0.01811,0.01811,0.90551
130.10001,2.23541,8131.62923,383.75568,0.01814,0.01814,0.90723
130.15001,2.23619,8129.39480,383.65024,0.01815,0.01815,0.90764
130.20002,2.23702,8129.63843,383.66171,0.01817,0.01817,0.90834
130.25000,2.23786,8128.93510,383.62854,0.01819,0.01819,0.90935
130.30000,2.23858,8127.89276,383.57935,0.01819,0.01819,0.90971
130.35001,2.23936,8125.08017,383.44659,0.01822,0.01822,0.91119
130.40001,2.24025,8126.69247,383.52271,0.01822,0.01822,0.91092
130.45002,2.24121,8128.77491,383.62097,0.01826,0.01826,0.91312
130.50000,2.24199,8129.71443,383.66531,0.01825,0.01825,0.91274
130.55000,2.24282,8129.72412,383.66577,0.01827,0.01827,0.91341
130.60001,2.24366,8129.99532,383.67856,0.01833,0.01833,0.91626
130.65001,2.24456,8132.31021,383.78781,0.01829,0.01829,0.91442
130.70002,2.24539,8133.63865,383.85049,0.01838,0.01838,0.91876
130.75000,2.24617,8133.24675,383.83200,0.01831,0.01831,0.91571
130.80000,2.24701,8134.15870,383.87506,0.01841,0.01841,0.92032
130.85001,2.24785,8134.24513,383.87912,0.01838,0.01838,0.91921
130.90001,2.24862,8133.58054,383.84775,0.01840,0.01840,0.91980
130.95002,2.24934,8133.69974,383.85339,0.01845,0.01845,0.92228
131.00000,2.25024,8134.15498,383.87488,0.01843,0.01843,0.92152
131.05000,2.25113,8138.52400,384.08105,0.01845,0.01845,0.92262
131.10000,2.25197,8139.18188,384.11209,0.01849,0.01849,0.92430
131.15002,2.25281,8139.03734,384.10529,0.01846,0.01846,0.92303
131.20002,2.25359,8139.70566,384.13681,0.01854,0.01854,0.92706
131.25000,2.25448,8140.37472,384.16840,0.01848,0.01848,0.92419
131.30000,2.25538,8143.05246,384.29477,0.01858,0.01858,0.92891
131.35000,2.25622,8143.28864,384.30591,0.01853,0.01853,0.92672
131.40002,2.25705,8143.82508,384.33124,0.01858,0.01858,0.92909
131.45002,2.25789,8143.53451,384.31750,0.01860,0.01860,0.93008
131.50000,2.25873,8143.10461,384.29724,0.01860,0.01860,0.92976
131.55000,2.25944,8144.10299,384.34436,0.01862,0.01862,0.93113
131.60000,2.26022,8143.64254,384.32263,0.01862,0.01862,0.93097
131.65002,2.26112,8144.69308,384.37219,0.01865,0.01865,0.93226
131.70002,2.26196,8146.80755,384.47198,0.01867,0.01867,0.93361
131.75000,2.26285,8149.72892,384.60986,0.01868,0.01868,0.93410
131.80000,2.26375,8151.56251,384.69638,0.01869,0.01869,0.93453
131.85000,2.26465,8153.16290,384.77191,0.01872,0.01872,0.93592
131.90002,2.26554,8154.89590,384.85370,0.01872,0.01872,0.93586
131.95002,2.26632,8153.53319,384.78940,0.01875,0.01875,0.93741
132.00000,2.26710,8153.50190,384.78790,0.01875,0.01875,0.93740
132.05000,2.26782,8152.01923,384.71793,0.01877,0.01877,0.93860
132.10000,2.26865,8151.05736,384.67255,0.01880,0.01880,0.94008
132.15002,2.26943,8151.06258,384.67279,0.01882,0.01882,0.94082
132.20002,2.27021,8149.94127,384.61987,0.01879,0.01879,0.93963
132.25000,2.27104,8149.37502,384.59314,0.01886,0.01886,0.94294
132.30000,2.27194,8152.16601,384.72485,0.01883,0.01883,0.94143
132.35000,2.27284,8155.77358,384.89511,0.01889,0.01889,0.94425
132.40002,2.27367,8157.40079,384.97192,0.01886,0.01886,0.94314
132.45002,2.27451,8157.90966,384.99591,0.01891,0.01891,0.94531
132.50000,2.27535,8157.96629,384.99860,0.01890,0.01890,0.94506
132.55000,2.27625,8159.10324,385.05225,0.01893,0.01893,0.94646
132.60000,2.27702,8158.19949,385.00961,0.01893,0.01893,0.94661
132.65002,2.27786,8160.05021,385.09695,0.01897,0.01897,0.94826
132.70002,2.27870,8159.57561,385.07455,0.01896,0.01896,0.94794
132.75000,2.27953,8160.45552,385.11606,0.01899,0.01899,0.94963
132.80000,2.28031,8160.74386,385.12967,0.01899,0.01899,0.94956
132.85000,2.28109,8159.47577,385.06982,0.01901,0.01901,0.95072
132.90002,2.28199,8161.58876,385.16956,0.01904,0.01904,0.95177
132.95002,2.28282,8163.35306,385.25281,0.01905,0.01905,0.95261
133.00000,2.28372,8167.44640,385.44598,0.01905,0.01905,0.95252
133.05000,2.28456,8166.39960,385.39658,0.01910,0.01910,0.95507
133.10000,2.28545,8170.06156,385.56940,0.01907,0.01907,0.95360
133.15002,2.28635,8171.33486,385.62949,0.01917,0.01917,0.95830
133.20002,2.28713,8171.08229,385.61758,0.01910,0.01910,0.95504
133.25000,2.28790,8168.01935,385.47302,0.01919,0.01919,0.95937
133.30000,2.28868,8168.13633,385.47855,0.01917,0.01917,0.95825
133.35000,2.28952,8167.66620,385.45636,0.01919,0.01919,0.95942
133.40002,2.29030,8168.18848,385.48102,0.01922,0.01922,0.96097
133.45002,2.29107,8166.73338,385.41235,0.01920,0.01920,0.96004
133.50000,2.29191,8166.95467,385.42279,0.01925,0.01925,0.96254
133.55000,2.29275,8168.05065,385.47452,0.01924,0.01924,0.96217
133.60000,2.29364,8170.81630,385.60504,0.01926,0.01926,0.96312
133.65002,2.29442,8172.11419,385.66629,0.01930,0.01930,0.96486
133.70002,2.29532,8173.22955,385.71890,0.01929,0.01929,0.96429
133.75000,2.29622,8173.54620,385.73386,0.01932,0.01932,0.96600
133.80000,2.29705,8175.12646,385.80844,0.01933,0.01933,0.96652
133.85000,2.29789,8174.88730,385.79715,0.01933,0.01933,0.96660
133.90002,2.29873,8174.11095,385.76050,0.01938,0.01938,0.96913
133.95002,2.29956,8173.87328,385.74930,0.01936,0.01936,0.96795
134.00000,2.30040,8173.83304,385.74741,0.01941,0.01941,0.97045
134.05000,2.30112,8172.57166,385.68787,0.01939,0.01939,0.96929
134.10000,2.30190,8167.61032,385.45374,0.01944,0.01944,0.97203
134.15002,2.30279,8164.76569,385.31949,0.01943,0.01943,0.97172
134.20002,2.30369,8162.38821,385.20728,0.01946,0.01946,0.97283
134.25000,2.30453,8156.02317,384.90689,0.01947,0.01947,0.97373
134.30000,2.30536,8148.36770,384.54562,0.01949,0.01949,0.97474
134.35000,2.30626,8139.46128,384.12531,0.01952,0.01952,0.97614
134.40002,2.30710,8128.08871,383.58859,0.01954,0.01954,0.97698
134.45002,2.30793,8110.83838,382.77451,0.01958,0.01958,0.97907
134.50000,2.30877,8085.15251,381.56229,0.01961,0.01961,0.98063
134.55000,2.30955,8057.21059,380.24365,0.01965,0.01965,0.98227
134.60000,2.31039,8033.52594,379.12589,0.01968,0.01968,0.98404
134.65002,2.31116,8016.04986,378.30115,0.01971,0.01971,0.98549
134.70002,2.31194,8007.24700,377.88571,0.01974,0.01974,0.98698
134.75000,2.31278,8002.14559,377.64496,0.01975,0.01975,0.98767
134.80000,2.31367,8005.20182,377.78918,0.01977,0.01977,0.98847
134.85000,2.31451,8010.35762,378.03250,0.01979,0.01979,0.98943
134.90002,2.31535,8016.88954,378.34076,0.01980,0.01980,0.98982
134.95002,2.31613,8021.92464,378.57840,0.01981,0.01981,0.99050
135.00000,2.31696,8030.09644,378.96405,0.01983,0.01983,0.99142
135.05000,2.31786,8038.67579,379.36893,0.01983,0.01983,0.99136
135.10000,2.31870,8047.91152,379.80478,0.01985,0.01985,0.99238
135.15002,2.31953,8055.97529,380.18533,0.01985,0.01985,0.99246
135.20002,2.32037,8065.73704,380.64603,0.01987,0.01987,0.99330
135.25000,2.32115,8073.48266,381.01157,0.01988,0.01988,0.99389
135.30000,2.32192,8080.31559,381.33405,0.01988,0.01988,0.99416
135.35000,2.32270,8087.48305,381.67227,0.01990,0.01990,0.99481
135.40002,2.32354,8096.13913,382.08078,0.01990,0.01990,0.99484
135.45002,2.32444,8106.56771,382.57294,0.01991,0.01991,0.99569
135.50000,2.32527,8116.06795,383.02130,0.01992,0.01992,0.99618
135.55000,2.32617,8124.02070,383.39661,0.01993,0.01993,0.99663
135.60000,2.32701,8132.57396,383.80026,0.01994,0.01994,0.99714
135.65002,2.32790,8140.68913,384.18323,0.01995,0.01995,0.99771
135.70002,2.32874,8149.98969,384.62216,0.01996,0.01996,0.99807
135.75000,2.32958,8155.56496,384.88528,0.01997,0.01997,0.99867
135.80000,2.33036,8162.05516,385.19156,0.01998,0.01998,0.99890
135.85000,2.33119,8167.96944,385.47067,0.02000,0.02000,0.99994
135.90002,2.33197,8172.83913,385.70050,0.02000,0.02000,1.00004
135.95002,2.33275,8176.83563,385.88910,0.02001,0.02001,1.00067
136.00000,2.33358,8180.49982,386.06201,0.02002,0.02002,1.00125
136.05000,2.33448,8188.57178,386.44296,0.02003,0.02003,1.00149
136.10000,2.33532,8194.72224,386.73322,0.02005,0.02005,1.00271
136.15002,2.33615,8199.42355,386.95508,0.02004,0.02004,1.00219
136.20002,2.33705,8204.01683,387.17184,0.02007,0.02007,1.00350
136.25000,2.33789,8208.40001,387.37872,0.02007,0.02007,1.00350
136.30000,2.33879,8214.91554,387.68619,0.02009,0.02009,1.00443
136.35000,2.33962,8218.08875,387.83597,0.02010,0.02010,1.00492
136.40002,2.34040,8221.30293,387.98764,0.02010,0.02010,1.00505
136.45002,2.34118,8223.86593,388.10861,0.02012,0.02012,1.00583
136.50000,2.34195,8227.26861,388.26917,0.02012,0.02012,1.00588
136.55000,2.34273,8228.58140,388.33115,0.02014,0.02014,1.00702
136.60000,2.34351,8230.25703,388.41022,0.02013,0.02013,1.00660
136.65002,2.34435,8232.64644,388.52298,0.02016,0.02016,1.00817
136.70002,2.34524,8238.46385,388.79752,0.02017,0.02017,1.00834
136.75000,2.34614,8240.39653,388.88873,0.02017,0.02017,1.00852
136.80000,2.34698,8243.65020,389.04227,0.02019,0.02019,1.00954
136.85000,2.34781,8243.67851,389.04361,0.02020,0.02020,1.01010
136.90002,2.34871,8244.66199,389.09003,0.02020,0.02020,1.00982
136.95002,2.34961,8244.66571,389.09021,0.02023,0.02023,1.01137
137.00000,2.35038,8243.48181,389.03433,0.02021,0.02021,1.01030
137.05000,2.35122,8245.07624,389.10959,0.02026,0.02026,1.01281
137.10000,2.35200,8245.40332,389.12500,0.02022,0.02022,1.01104
137.15002,2.35278,8246.05078,389.15558,0.02027,0.02027,1.01330
137.20002,2.35355,8249.40652,389.31393,0.02024,0.02024,1.01216
137.25000,2.35439,8250.62394,389.37140,0.02029,0.02029,1.01426
137.30000,2.35529,8253.18918,389.49246,0.02027,0.02027,1.01347
